Name,Description,Rating,Reviews,Launched Date,Categories,Support Email
Scala GDPR EU Cookie Banner ," Display a cookie consent banner in your store in a few seconds  Scala EU GDPR Cookie Banner is easy to configure and can be edited inside the theme editor The banner is made to be GPDR, CCPA, LGPD compliant, but can also be used for other countries as well. 

IMPORTANT:  The app only provides a cookie consent bar, it\'s your responsibility to block your website cookies in case consent is not given   Scala EU GDPR Cookie Banner is easy to configure and can be edited inside the theme editor The banner is made to be GPDR, CCPA, LGPD compliant, but can also be used for other countries as well. 

IMPORTANT:  The app only provides a cookie consent bar, it\'s your responsibility to block your website cookies in case consent is not given  more         Customizable message, color and position         Doesn\'t change your theme files, only has permission to read them and not change         Doesn\'t use cookies to store customer preferences    ",Rating (5),6,"August 17, 2022","Privacy, Privacy",support@scalabilidade.com
Hulk GDPR Cookie Consent Bar ," Get fully compliant with cookie consent through our GDPR/CCPA/VCPA Compliance App.  If you are stationed in or ship your goods to the EU/EEA, California or Virginia (US), you need GDPR/CCPA/VCPA Compliance banners. This easy-to-use app ensures you\'re following the latest e-privacy rules and avoid getting fined. A customizable banner will make your store look good while being GDPR, CCPA and VCPA compliant. Our GDPR/CCPA/VCPA is easy to set up, only takes a few clicks, and you don\'t need to know how to code to do it!   If you are stationed in or ship your goods to the EU/EEA, California or Virginia (US), you need GDPR/CCPA/VCPA Compliance banners. This easy-to-use app ensures you\'re following the latest e-privacy rules and avoid getting fined. A customizable banner will make your store look good while being GDPR, CCPA and VCPA compliant. Our GDPR/CCPA/VCPA is easy to set up, only takes a few clicks, and you don\'t need to know how to code to do it!  more         Create custom GDPR/CCPA,VCPA Consent Banners or choose from our templates.         Setting up the cookie banner is super easy—no coding skills are required!         It is fully responsive on all mobile and desktop devices.         Let the banners collect a vast amount of data and use it for marketing purposes.         Get on your users\' good side and let them pick their preferred cookie policies.    ",Rating (4.9),84,"August 12, 2019
          ·","Banners, Security, Banners, Security",(773) 831-9374
Gatsby: Community At Scale ," Grow your Instagram and TikTok community and manage it at scale using Klaviyo and DM automations.  With Gatsby, you can launch, manage and grow your Instagram and TikTok community with ease using smart automations. For example: Trigger Klaviyo or Attentive Flows when a customer tags you on Instagram or TikTok. Give LoyaltyLion points when a customers tags you on social. Auto-Respond to Instagram DMs based on keywords, segmentation logic and more. Track and record every Instagram Story, Post, and Reel your tagged in. Create discount codes, track revenue / ROI from community shares, and more!   With Gatsby, you can launch, manage and grow your Instagram and TikTok community with ease using smart automations. For example: Trigger Klaviyo or Attentive Flows when a customer tags you on Instagram or TikTok. Give LoyaltyLion points when a customers tags you on social. Auto-Respond to Instagram DMs based on keywords, segmentation logic and more. Track and record every Instagram Story, Post, and Reel your tagged in. Create discount codes, track revenue / ROI from community shares, and more!  more         Social listening that tracks every Instagram Story, Post, Reel you\'re tagged in         Sales tracking to measure every $ your ambassadors drive, measuring ROI         Integrations that automate every aspect of creator community management         TikTok campaign tracking to easily run and measure your TikTok collabs         Instagram DM functionality to make direct communication easier    ",Rating (5),101,"October 18, 2017","Affiliate programs, Discounts, Affiliate programs, Discounts",https://meetings.hubspot.com/brett-bernstein/shopify-app-listing-call-link
PERCS NFT Gating ," All your tokengating needs in one place – discounts, giveaways, and limited access. 250+ merchants.  With PERCS Engage you can create and launch all kinds of tokengated ecommerce experiences on your Shopify store. Activate utility for your community with discounts, giveaways and limited access.

Built by web3 veterans, we\'ve handled 20K+ redemptions worth over $10M GMV for 250+ merchants including Budweiser, Playboy and the Hundreds. Get best-in-class service and support from our team of web3 experts.

Need something you don\'t see here? We\'re always adding new features based on your feedback.   With PERCS Engage you can create and launch all kinds of tokengated ecommerce experiences on your Shopify store. Activate utility for your community with discounts, giveaways and limited access.

Built by web3 veterans, we\'ve handled 20K+ redemptions worth over $10M GMV for 250+ merchants including Budweiser, Playboy and the Hundreds. Get best-in-class service and support from our team of web3 experts.

Need something you don\'t see here? We\'re always adding new features based on your feedback.  more         Tokengate access to products, discounts, and giveaways for your community.         Whitelist audiences holding any EVM-based token (or combination of tokens).         Customize buttons, color & copy to match your brand and messaging.         Track wallet addresses and tokens IDs used to pass through your gates.         Get best-in-class service and support from our team of web3 experts.    ",Rating (5),7,"November 12, 2021","Tokengating & loyalty, Blockchain - Other, Tokengating & loyalty, Blockchain - Other",builders@getpercs.com
Lara Google Analytics (GA4) ," View Google Analytics (GA4) metrics and your store orders on the same graph.  Without leaving your store admin area, view visitors sessions, countries, operating systems and other Google Analytics (GA4) metrics, along with your store orders and revenue, all on the same graph, giving you a complete view of your store status.

Simply choose a date range (defaults to the last 30 days), type of orders to track (according to order status, fulfillment status .. etc.), and you will have all data presented on a simple, single graph.   Without leaving your store admin area, view visitors sessions, countries, operating systems and other Google Analytics (GA4) metrics, along with your store orders and revenue, all on the same graph, giving you a complete view of your store status.

Simply choose a date range (defaults to the last 30 days), type of orders to track (according to order status, fulfillment status .. etc.), and you will have all data presented on a simple, single graph.  more         Easy to setup, and will automatically add (GA4) tracking code to your shop.         Full access to the most important Google Analytics (GA4) metrics.         Store orders displayed on the same graph, with the ability to filter orders.         Real Time monitor of your shop\'s visitors.         Permission system, to control the widget use and tabs per user type.    ",Rating (5),1,"May 27, 2021","Abandoned cart, Sales analytics, Abandoned cart, Sales analytics",support@xtraorbit.com
Pin Generator ," Generate and schedule beautiful Pinterest pins for your products with one click.  Increase the speed at which you create Pinterest pins by generating beautiful Pinterest images for your products.

Pin Generator auto-fills your pin titles, descriptions, and outbound links so that you spend less time filling them out.

Sell more products on Pinterest by generating eye-catching Pinterest pins that you can pin or schedule with one click. 

Generate and schedule hundreds of pins at once to create high-volume Pinterest marketing campaigns in minutes.   Increase the speed at which you create Pinterest pins by generating beautiful Pinterest images for your products.

Pin Generator auto-fills your pin titles, descriptions, and outbound links so that you spend less time filling them out.

Sell more products on Pinterest by generating eye-catching Pinterest pins that you can pin or schedule with one click. 

Generate and schedule hundreds of pins at once to create high-volume Pinterest marketing campaigns in minutes.  more         Speed up your pin creation by generating pins for your products with one click.         Schedule your pins in bulk so that you are pinning even when you sleep.         Sell more products with free Pinterest marketing.         Upload images or video to your Pinterest pins.         Design your pins to match your brand.    ",Rating (4.5),9,"September 12, 2022","Product feeds, Product feeds",info@pingenerator.com
YouTube Video Gallery ," Display YouTube channels and videos on your website  Display any channel, share any YouTube video and choose it from any channel or playlist to construct an original video flow for your Shopify Store. Just embed the required URL and the video will appear on the website. Add channels, groups and separate videos in one plugin at the same time.   Display any channel, share any YouTube video and choose it from any channel or playlist to construct an original video flow for your Shopify Store. Just embed the required URL and the video will appear on the website. Add channels, groups and separate videos in one plugin at the same time.  more         3 YouTube sources supported         Flexible header with maximum design options         Wide interface customization    ",Rating (4.9),35,"February 3, 2016","Video editor, Video editor",s-support@elfsight.com
POWR Photo Gallery Maker ," Make your product & company images come to life with a beautiful Pinterest-style gallery or lookbook  Can you imagine an online store without photos? Neither can we! POWR Photo Gallery can do all you need. Show off your products in brilliant and stunning style to increase the chances of converting website visitors into customers. Improve your social proof and create brand loyalty with highlighted, detailed testimonials accompanied by colorful images. Highlight your employees and teams with a gallery of photos to personalize your company and build trust with your website visitors.   Can you imagine an online store without photos? Neither can we! POWR Photo Gallery can do all you need. Show off your products in brilliant and stunning style to increase the chances of converting website visitors into customers. Improve your social proof and create brand loyalty with highlighted, detailed testimonials accompanied by colorful images. Highlight your employees and teams with a gallery of photos to personalize your company and build trust with your website visitors.  more         Arrange images in a grid, lookbook, pic collage, or slider         Add payment buttons and make your gallery shoppable         Enable social sharing with built-in links         Add CTA\'s and Like buttons to images         Enable keyword search field in your gallery    ",Rating (4.4),331,"July 11, 2014","Image editor, Image galleries, Image editor, Image galleries",14156912830
URL Short Link Generator ," Convert long URLs into short URLs and share them on social media profiles easily.  Are you tired of long URLs? URL Short Link Generator helps you to convert long URLs in to short URLs. You can easily hide your affiliate links and referral links from others but at the same time, it is possible to track the affiliate link clicks through this app. The app will automatically import and show all product and shop pages which helps you to create short links with a single click. Generate short product links so that you can share them via social media easily.   Are you tired of long URLs? URL Short Link Generator helps you to convert long URLs in to short URLs. You can easily hide your affiliate links and referral links from others but at the same time, it is possible to track the affiliate link clicks through this app. The app will automatically import and show all product and shop pages which helps you to create short links with a single click. Generate short product links so that you can share them via social media easily.  more         Create custom short URLs so that users can identify your store.         Analyze daily reports of the short links that you have generated.         Faster than external shorteners because it is ads-free.         You can change the short URLs with products, product variants, and collections.         Keep all your short links in one place so that you can easily sort them.    ",Rating (4.2),38,"January 22, 2018","Page redirect, Page redirect",95108 88111
Portfolio Gallery , Introduce yourself and your projects through a customizable portfolio  Elfsight Portfolio widget you can add unlimited projects and show them on your site in all details. You can divide projects into categories and choose the layout of project cards in your portfolio. Users can open each project in popup and view the work right on your sight.   Elfsight Portfolio widget you can add unlimited projects and show them on your site in all details. You can divide projects into categories and choose the layout of project cards in your portfolio. Users can open each project in popup and view the work right on your sight.  more         Show all your projects on the site         Impress with your creative works         Configure the widget appearance    ,Rating (4.9),6,"October 7, 2019","Image galleries, Images and media - Other, Image galleries, Images and media - Other",s-support@elfsight.com
FeedG ‑ Product Feed Generator ," Increase products sales by connecting your store with popular marketing & shopping channels.  FeedGeni enables Shopify merchants to create, manage and optimize product feeds for Google Shopping, Bing, Facebook, Pinterest, Snapchat and other popular shopping channels across the world. We also support .csv , .xml, .txt, .rss feed types.

Your feeds are updated with as your product catalog changes and any updates are automatically distributed to your channels.   FeedGeni enables Shopify merchants to create, manage and optimize product feeds for Google Shopping, Bing, Facebook, Pinterest, Snapchat and other popular shopping channels across the world. We also support .csv , .xml, .txt, .rss feed types.

Your feeds are updated with as your product catalog changes and any updates are automatically distributed to your channels.  more         Generate shopping feeds for popular marketing channels.         Automatically sync changes made to products in your store.         Supports advanced  features such as Inventory rules & weight conversion    ",Rating (4.3),70,"November 12, 2014","Product feeds, Product feeds",support@feedgeni.com
Tag Genie ‑ Edit & Automate ," Reduce the overhead of managing tags. Improve sales by fixing missing or incorrect tags. Automate.  The ultimate tool for Shopify store owners looking to streamline their tag management process and reduce the overhead of managing tags. Tag Genie offers bulk editing, full-screen tag exploration, automation rules to simplify tag management, and validations to get notified for missing or incorrect tags. Optimized for common scenarios like deleting old or unused tags, consolidating tags, fixing capitalization, removing duplicates, and many more - it is the best way to organize your store.   The ultimate tool for Shopify store owners looking to streamline their tag management process and reduce the overhead of managing tags. Tag Genie offers bulk editing, full-screen tag exploration, automation rules to simplify tag management, and validations to get notified for missing or incorrect tags. Optimized for common scenarios like deleting old or unused tags, consolidating tags, fixing capitalization, removing duplicates, and many more - it is the best way to organize your store.  more         Explore and bulk edit tags in full-screen mode with highly configurable UI.         Automate tagging for products, orders, and customers with pre-built Tag Rules.         Validations - Define rules to get notified for missing or incorrect tags.         Common bulk editing scenarios - merge, rename, capitalize, remove old rags, etc.         Preview the effects of tag operations before execution.    ",Rating (4.6),16,"August 10, 2020","Bulk editor, Workflow automation, Bulk editor, Workflow automation",+359887660414
Responsive Image Gallery ," We help merchants to create Image galleries + Photo galleries + Photo Lookbooks with minimal efforts  WDT Fancy Image Gallery is an awesome way to create beautiful image galleries in seconds. It helps your customers to see all the images in one place & grab the attention of visitors.
You can create unlimited galleries with unlimited images for your store and give your customers a fantastic experience.

#Easy to Create Flexible Image Gallery
#Unlimited Images with Unlimited Galleries
#Multiple columns and masonry layout
#Multiple galleries on the same page.
#No conflicting with any theme or app.   WDT Fancy Image Gallery is an awesome way to create beautiful image galleries in seconds. It helps your customers to see all the images in one place & grab the attention of visitors.
You can create unlimited galleries with unlimited images for your store and give your customers a fantastic experience.

#Easy to Create Flexible Image Gallery
#Unlimited Images with Unlimited Galleries
#Multiple columns and masonry layout
#Multiple galleries on the same page.
#No conflicting with any theme or app.  more         App provides a better user experience on a wider range of devices.         Customization and gallery creation is easy to match with your store design.         Image gallery with 2/3/4 column and gallery tools to make your gallery fantastic    ",Rating (5),10,"March 22, 2022","Image galleries, Image galleries",9907869629
Convert with UGC ‑ Gander ," Increase conversion rates with video UGC. Humanize your eCommerce store with Gander.  Gander is your one-stop shop for using video to increase engagement, sales, and conversion. 

With our request video tool, you can easily ship your product to talented creators and receive high quality video UGC in return.

With our video embedding tool, you can upload and place engaging videos that help customers feel more connected to your product.

Try out our free 30-day trial to start seeing the incredible impact video content can have on your sales today!   Gander is your one-stop shop for using video to increase engagement, sales, and conversion. 

With our request video tool, you can easily ship your product to talented creators and receive high quality video UGC in return.

With our video embedding tool, you can upload and place engaging videos that help customers feel more connected to your product.

Try out our free 30-day trial to start seeing the incredible impact video content can have on your sales today!  more         Request video content with ease         Freely upload, edit, and remove video content with just a few clicks         Customize the look and feel of your video player         Monitor performance with built in A/B testing    ",Rating (5),7,"November 17, 2021","Product reviews, Content marketing - Other, Product reviews, Content marketing - Other",support@gogander.io
GearLaunch ‑ Print on Demand ," GearLaunch handles product creation, support, and fulfillment. You can focus on the customer.  How does GearLaunch work?
1. Install the app and create an account.
2. Upload your design and select the products you want for that design.
3. Set any price you want for your print-on-demand product.
4. Add your products, and they will automatically sync to your Shopify store.
5. BOOM, done!   How does GearLaunch work?
1. Install the app and create an account.
2. Upload your design and select the products you want for that design.
3. Set any price you want for your print-on-demand product.
4. Add your products, and they will automatically sync to your Shopify store.
5. BOOM, done!  more         Inventory Management: Never worry about shipping or inventory again.         Our agents take care of customer issues and complaints so you don’t have to.         Product Catalog: We offer tons of quality print-on-demand products.    ",Rating (3.6),24,"July 24, 2018","Print on demand (POD), Print on demand (POD)",merchant-support@gearlaunch.com
Zify Photo Gallery & Portfolio ," Easy to show your Portfolio, Photo Gallery, Image Gallery, Video anywhere on your store.  What’s a professional photographer without a portfolio? What about an artist, agency, or freelance writer? With content creation comes the task of displaying your work online in order to find the best-fitting clients. A portfolio serves as your first line of offense. A place to show the best of the best. A hub to say exactly which types of niches you focus on. An easy way to build a portfolio is to find a portfolio, photo gallery or image gallery  app.   What’s a professional photographer without a portfolio? What about an artist, agency, or freelance writer? With content creation comes the task of displaying your work online in order to find the best-fitting clients. A portfolio serves as your first line of offense. A place to show the best of the best. A hub to say exactly which types of niches you focus on. An easy way to build a portfolio is to find a portfolio, photo gallery or image gallery  app.  more         Portfolio, Photo Gallery or Image Gallery: Responsive & mobile friendly         Bulk upload unlimited photos and arrange photo positions quickly. Save more time         Photo Gallery, Image Gallery, Video anywhere on your store with multiple layouts         Video gallery. Lookbook gallery.
Grid, Masonry Template. 35+ hover effects.         Drag & Drop to sort order photo quickly.    ",Rating (5),20,"May 7, 2021","Image galleries, Image galleries",zifyapps@gmail.com
Cozy YouTube Videos Gallery ," Showcase your product videos hosted on YouTube or Vimeo in a Video Gallery Grid using our app.  Product Videos, DIY Videos and Product Performance videos are sure shot ways to attract customers and increase the conversion rate on your store. Our app allows you to create a gallery of such videos with just a few clicks. You can use the video links directly from YouTube or Vimeo and our app will fetch the videos automatically and display them in a Gallery Grid Format. The app provides numerous customization options to make your Video Galleries look amazing and eye-catching.   Product Videos, DIY Videos and Product Performance videos are sure shot ways to attract customers and increase the conversion rate on your store. Our app allows you to create a gallery of such videos with just a few clicks. You can use the video links directly from YouTube or Vimeo and our app will fetch the videos automatically and display them in a Gallery Grid Format. The app provides numerous customization options to make your Video Galleries look amazing and eye-catching.  more         Create Unlimited Video Galleries with different customizations         Fully Responsive and SEO Friendly Video Galleries         Eye-catching Hover Effects available for Videos in the gallery         20+ Customizable Play icons to choose from         Sort Videos, Add Borders and Shadows and much more...    ",Rating (4.9),86,"September 26, 2018","Video editor, Content marketing - Other, Video editor, Content marketing - Other",cozyapps.helpdesk@gmail.com
Native GEO Redirects ," Create Popup with redirect buttons based on user geo-location (native) & Automatic redirects.  Native GEO Redirects is an easy-to-use, fully customisable and client-oriented app based on Shopify native GEO location service. 
Native GEO Redirects app comes with handy widgets, such as, popup, top bar and sticky block. 
Moreover, our app supports automatic redirection, which is based on Shopify\'s liquid metafields, in order to ensure rapid redirection (*client side).   Native GEO Redirects is an easy-to-use, fully customisable and client-oriented app based on Shopify native GEO location service. 
Native GEO Redirects app comes with handy widgets, such as, popup, top bar and sticky block. 
Moreover, our app supports automatic redirection, which is based on Shopify\'s liquid metafields, in order to ensure rapid redirection (*client side).  more         Rapid GEO Location detection.         Fully customisable widget with responsive layout & different types.         Configurable based on user continent/country and control widget visibilty.         Automatic redirects or block.         Custom CSS code support & Translations.    ",Rating (5),1,"May 19, 2022","Page redirect, Popups, Page redirect, Popups",ngr-support@sanjar.dev
Variant Images Gallery & Zoom ," Add a product gallery, link product variants with images and improve presentation of your products.  The app automatically replaces your existing image section on the product page with our gallery. You can choose among the gallery with optional thumbnails, carousel and slider. Assign multiple images to each variant and display variant-specific images based on the selected option. It improves the product presentation, looks organized, is easy to use and mobile-friendly. It\'s important as your visitors will focus on images before they start reading the product description.   The app automatically replaces your existing image section on the product page with our gallery. You can choose among the gallery with optional thumbnails, carousel and slider. Assign multiple images to each variant and display variant-specific images based on the selected option. It improves the product presentation, looks organized, is easy to use and mobile-friendly. It\'s important as your visitors will focus on images before they start reading the product description.  more         Assign multiple images per variant, so only selected variant images are shown.         Enable image zoom on hover and zoom in light-box popup.         Pick product presentation among carousel, slider and gallery with thumbnails.         Resize the section containing images, even to the full width of your website.         Upload videos, display images and videos in the same section.    ",Rating (4.8),122,"August 3, 2017","Image galleries, Page enhancements - Other, Image galleries, Page enhancements - Other",(+44)02038086000
YouTube Video Gallery ,"   # Feed your YouTube channel content automatically to your website
## Multiple Feed Layouts
Youtube Feed by Arena helps you to arrange your content the way you need. You can set the parameters of the content grid by choosing the number of columns and rows, as changing the gutter space. It also supports responsive to show different number of videos each device: Desktop, Tablets, Mobile
## Multiple YouTube Feeds without limits
Display as many feeds as you like, either on the same page or...   # Feed your YouTube channel content automatically to your website
## Multiple Feed Layouts
Youtube Feed by Arena helps you to arrange your content the way you need. You can set the parameters of the content grid by choosing the number of columns and rows, as changing the gutter space. It also supports responsive to show different number of videos each device: Desktop, Tablets, Mobile
## Multiple YouTube Feeds without limits
Display as many feeds as you like, either on the same page or...  more    ",Rating (2.2),3,"November 18, 2020","Video editor, Video editor",support@arenacommerce.com
Gearment: Print On Demand ," Fully Customize And Automate Print On Demand Fulfillment Solution  Gearment is a U.S. based fulfillment company specializing in the POD industry. We provide many popular products ranging from apparel like t-shirts, hoodies, or sweatshirts to home decor and accessories with high-quality printing and service. Gearment has successfully built a professional team and a completed system that exudes a willingness to provide the best service possible. Ready to try Gearment? Connect the Gearment app to your Shopify store to see how Gearment can help you.   Gearment is a U.S. based fulfillment company specializing in the POD industry. We provide many popular products ranging from apparel like t-shirts, hoodies, or sweatshirts to home decor and accessories with high-quality printing and service. Gearment has successfully built a professional team and a completed system that exudes a willingness to provide the best service possible. Ready to try Gearment? Connect the Gearment app to your Shopify store to see how Gearment can help you.  more         Robust Production Time: We keep making it faster, average time is 1-3 days.         Offering global tracked delivery and flexible shipping plans.         Friendly-user application: easy to design and sell print-on-demand products.         The completed application: Automate order and tracking syncing.         Tech-savvy and knowledgeable support team: Count on us for any questions.    ",Rating (5),1,"September 30, 2022","Print on demand (POD), Print on demand (POD)",1-866-236-5476
Omega Product Video Gallery ," Bring engaging videos to your eCommerce to captive more attention and sales.  With the app, you can easily embed videos in your product pages with just a click. All you need is to paste your video URLs, then our app will automatically synchronize the video and thumbnail into your selected pages.
Our app also supports Tiktok, Youtube, and Vimeo videos. Moreover, you can choose multiple responsive layouts to display such as List, Grid, Sliders, Featured videos, etc. Use videos in a single or slideshow with a lightbox overlay to announce sales, promotions, or product reviews   With the app, you can easily embed videos in your product pages with just a click. All you need is to paste your video URLs, then our app will automatically synchronize the video and thumbnail into your selected pages.
Our app also supports Tiktok, Youtube, and Vimeo videos. Moreover, you can choose multiple responsive layouts to display such as List, Grid, Sliders, Featured videos, etc. Use videos in a single or slideshow with a lightbox overlay to announce sales, promotions, or product reviews  more         Embed video into your storefront in customized positions         Multiple layouts to display video gallery         Auto generate thumbnail from you videos    ",Rating (4.9),11,"January 2, 2018","Video editor, Video editor",support@omegatheme.com
Redbrain ‑ Sales Generator  ," The risk-free way to promote your products on Google Shopping automatically.  Redbrain Sales Generator is the one-click app to automatically promote your products on the Google Shopping Carousel, without the headaches.

We’ll use our own ad spend to work out if we can drive orders to your store, so you don’t have to. We only charge for the orders our app generates. Fast, simple, risk-free sales for your store.

Grow your Shopify store and generate more orders with a couple of clicks.

It\'s a no-brainer!   Redbrain Sales Generator is the one-click app to automatically promote your products on the Google Shopping Carousel, without the headaches.

We’ll use our own ad spend to work out if we can drive orders to your store, so you don’t have to. We only charge for the orders our app generates. Fast, simple, risk-free sales for your store.

Grow your Shopify store and generate more orders with a couple of clicks.

It\'s a no-brainer!  more         Automate your product feed, upload & sync products into Google Merchant Centre.         Advertise & optimize your products on the Google Shopping Carousel.         We fund the ads, so you don\'t have to.         Real-time reporting, track sales and charges through the Shopify App.         We\'re a Google Premium Partner.    ",Rating (3.9),8,"August 19, 2021","Advertising, Product feeds, Advertising, Product feeds",help@poweredbyredbrain.com
GDPR Data Compliance Banner EU ," EU GDPR Compliant Banner + Cookie Bar with easy one-click installation.  App now allows to display customisable cookie bar. More than that – it offers to see all cookie acceptance events in admin.

App supports English, French and German.

Disclaimer
Using The GDPR Framework does NOT guarantee compliance to GDPR. This plugin gives you general information and tools, but is NOT meant to serve as complete compliance package. Architechpro is not eligible for any claim or action based on any information or functionality provided by this plugin.   App now allows to display customisable cookie bar. More than that – it offers to see all cookie acceptance events in admin.

App supports English, French and German.

Disclaimer
Using The GDPR Framework does NOT guarantee compliance to GDPR. This plugin gives you general information and tools, but is NOT meant to serve as complete compliance package. Architechpro is not eligible for any claim or action based on any information or functionality provided by this plugin.  more         Users will be instantly notified about GDPR + cookie compliance of Your Store         Designed specifically for easy one-click installation         Add \""My GDPR\"" button to customer accounts to request erasing personal data    ",Rating (5),1,"September 7, 2018","Banners, Banners",support@architechpro.com
Wholesale Genius ," Use one store to sell your products to unlimited number of customer tiers at custom prices  Using Wholesale Genius, you can easily choose which customers should have the access to wholesale prices. You can apply % discount or set prices on variants directly. Once a customer is marked as a wholesaler, he will see a different price than the retail one. Wholesale Genius doesn\'t duplicate the variants, making it super easy to keep the stock.   Using Wholesale Genius, you can easily choose which customers should have the access to wholesale prices. You can apply % discount or set prices on variants directly. Once a customer is marked as a wholesaler, he will see a different price than the retail one. Wholesale Genius doesn\'t duplicate the variants, making it super easy to keep the stock.  more         Set discounted prices for products & variants         Choose Wholesalers         Show different prices for different tiers    ",Rating (4),243,"May 3, 2012","Custom pricing and quotes, Wholesale pricing, Custom pricing and quotes, Wholesale pricing",support@microapps.com
Boostify Next Gen Upsell ," Rely on Custom-Made Upsell Funnels to Increase your Sales while Keeping your Brand Identity  A customer\'s revenue potential doesn\'t immediately end at the point of sale. There\'s a wealth of opportunity for more business beyond each initial purchase — and practices known as cross-selling and upselling help you tap into it.

Boostify NextGen Upsell Engine ensures your store does just that, with a lightweight yet powerful App designed to boost your store\'s average order value in a few clicks by enriching your customers experience with compelling and seamlessly fitting upsell funnels.   A customer\'s revenue potential doesn\'t immediately end at the point of sale. There\'s a wealth of opportunity for more business beyond each initial purchase — and practices known as cross-selling and upselling help you tap into it.

Boostify NextGen Upsell Engine ensures your store does just that, with a lightweight yet powerful App designed to boost your store\'s average order value in a few clicks by enriching your customers experience with compelling and seamlessly fitting upsell funnels.  more         Leverage on Bundles, Discounts and Cart Progress Bars to motivate your customers         Set Last-minute Countdown Timers in Popups or on Cart Page to increase Urgency         Set Low-stock Countdown Alerts on your products to increase Scarcity         Customize our Layouts to Perfectly Match your Brand Identity (Texts & Style)         Take Advantage of our A/B Testing Engine to Test Various Strategies at Once    ",Rating (5),7,"September 20, 2022","Product bundles, Upselling and cross-selling, Product bundles, Upselling and cross-selling",support@boostifyapps.com
Geolocation Redirect ﹣Open Geo ," With OpenGeo you can control the geo of your customers, you can redirect or block specific countries  * If you have multi-stores (store for every country for example) for example if you have store for UK and USA and you want to redirect your UK customers from USA store to UK store you can use  OpenGeo app for that
* If you want to block custom countries for example if your business is based in USA and you want to block country X from seeing your store (to provide spying or anything) you can use OpenGeo app for that
* If you want to block the IP servers of the spy tools, also you can use our app.   * If you have multi-stores (store for every country for example) for example if you have store for UK and USA and you want to redirect your UK customers from USA store to UK store you can use  OpenGeo app for that
* If you want to block custom countries for example if your business is based in USA and you want to block country X from seeing your store (to provide spying or anything) you can use OpenGeo app for that
* If you want to block the IP servers of the spy tools, also you can use our app.  more         Block specific countries based on your customer IP         Block Spy tools by IP         Support    ",Rating (4.2),4,"October 11, 2021","Page redirect, IP blocker, Page redirect, IP blocker",support@reveniux.com
GeoFly Lang & Market Selector ," Add market, currency and language selector to the store. Send your customers to the correct market.  GeoFly app adds market, currency and language selector widget to your website. It automatically selects the market based on the customer\'s location. Customize the look and feel of the widget to match your theme. Customize using flags, country names, currency, language, etc. If your store supports multiple languages, then the app automatically selects the language based on browser language. It comes with a search capability, so your customers can search country/markets of their interest easily.   GeoFly app adds market, currency and language selector widget to your website. It automatically selects the market based on the customer\'s location. Customize the look and feel of the widget to match your theme. Customize using flags, country names, currency, language, etc. If your store supports multiple languages, then the app automatically selects the language based on browser language. It comes with a search capability, so your customers can search country/markets of their interest easily.  more         Customize the widget using country flags/ names and currency symbols/ names         Automatic market selection based on the customer\'s country         Automatic currency conversion based on the customer\'s country         Automatic language selection based on the customer\'s browser language         Works with Shopify markets and language translations added in Shopify settings    ",Rating (4.9),17,"March 22, 2022","Currency, Language and translation, Currency, Language and translation",support@mlveda.com
Geo Shipping Bar ," Add free shipping bar to the store. Set country specific free shipping messages for global customer  Geo Shipping Bar adds a free shipping bar to your website. You can set country or continent specific messages to target international customers. You can customize the look and feel of the free shipping bar to match your theme. Welcome customers from different countries warmly to your international business by showing localized free shipping messages. You can configure different messages for the shipping progress bar state. Preview the free shipping bar message before making it live.   Geo Shipping Bar adds a free shipping bar to your website. You can set country or continent specific messages to target international customers. You can customize the look and feel of the free shipping bar to match your theme. Welcome customers from different countries warmly to your international business by showing localized free shipping messages. You can configure different messages for the shipping progress bar state. Preview the free shipping bar message before making it live.  more         Customize the shipping bar using background color, font and timer         Set different messages for customers coming from different countries/ continents         Works with the multi country shipping limits set in your admin settings    ",Rating (5),33,"November 16, 2018","Banners, Banners","+1-408-757-099, +44-208-068-9186, +91 99250 01988"
Picca Lookbook ‑ Gallery ," Show multiple galleries in multiple views at various locations, compatible with an array of themes.  Dynamic & Responsive Galleries | Boosts Conversion | Customizable Settings

Adding a dynamic gallery to your e-commerce website will enhance the customer experience and give them a birds-eye on your offerings. Picca Lookbook will help revamp your website by creating multiple galleries packed with dynamic images. 

You don’t have to be a coding expert to achieve this; a simple upload process will do what is needed. Picca Lookbook galleries are highly responsive.

The galleries are unlimited!   Dynamic & Responsive Galleries | Boosts Conversion | Customizable Settings

Adding a dynamic gallery to your e-commerce website will enhance the customer experience and give them a birds-eye on your offerings. Picca Lookbook will help revamp your website by creating multiple galleries packed with dynamic images. 

You don’t have to be a coding expert to achieve this; a simple upload process will do what is needed. Picca Lookbook galleries are highly responsive.

The galleries are unlimited!  more         5 types of gallery format including masonry, stack, justified, grid, carousel         The admins can easily upload images with drag and drop while creating a gallery.         Allows users to add any custom CSS directly to match their theme and design.         Customize your gallery by changing the set width, margin, mobile width, etc.         Product tagging functionality and Unlimited Galleries option with free setup.    ",Rating (3.4),10,"July 13, 2021","Image galleries, Image galleries",support@prezenapps.com
