Name,Description,Rating,Reviews,Launched Date,Categories,Support Email
Affiliatly Affiliate Marketing ," Increase traffic, revenue and customer retention with an affiliate program.  Affiliatly is fully customizable to fit your requirement, simple to set up and easy to use with no technical knowledge required.
Our support team will solve your issues or even implement custom requirements.
Track your referrals by link/QR, coupon, email, SKU, customer/order tags or a combination of those. Create your own commission structure, global or individually, for each affiliate.   Affiliatly is fully customizable to fit your requirement, simple to set up and easy to use with no technical knowledge required.
Our support team will solve your issues or even implement custom requirements.
Track your referrals by link/QR, coupon, email, SKU, customer/order tags or a combination of those. Create your own commission structure, global or individually, for each affiliate.  more         Seamless and automatic integration with Shopify, no coding needed         Easy affiliate onboarding through personal dashboard login link         Track your affiliates\' performance with stats and in-app analytics         Real-time click and commission tracking and 3rd-party tracking         Set rules and custom commission per product    ",Rating (4.7),124,"October 20, 2014","Affiliate programs, Affiliate programs",support@affiliatly.com
Reporty: A Better Slack Bot ," Save time with smart orders directly in Slack. Plus, get daily, weekly and monthly reports!  With Reporty, stores can set up instant order updates to dedicated Slack channels. Alerts can include order info including discount, tags, and UTM tracking data. In addition, stores can set up reports to be delivered to their Slack with aggregates order data. They can be set up daily, weekly and monthly.   With Reporty, stores can set up instant order updates to dedicated Slack channels. Alerts can include order info including discount, tags, and UTM tracking data. In addition, stores can set up reports to be delivered to their Slack with aggregates order data. They can be set up daily, weekly and monthly.  more         Instant alerts for order status updates to directly in Slack         Daily, Weekly and Monthly Reports         Include Order info such as Discount info and UTM Params         Create dedicated channels for each notification type    ",Rating (5),9,"February 4, 2019","Workflow automation, Order and shipping reports, Workflow automation, Order and shipping reports",leibel@reporty.app
Video Greet ‑ QR Gift Messages ," Let customers easily add audio or video messages to gifts. The recipient scans a QR to watch it.  Level-up your customer\'s gift-giving experience by allowing them to easily add a personalized video/audio/written message to their order with one click. 

Choose between a portal page with an access code or a unique QR code per order. Adding video/audio/written messages has never been easier.

#We’re Here to Help, with VidDay\'s integrated world-class customer support for your customers. We have a dedicated team ready to help you along the way. So go ahead, level up your customer’s gifting.   Level-up your customer\'s gift-giving experience by allowing them to easily add a personalized video/audio/written message to their order with one click. 

Choose between a portal page with an access code or a unique QR code per order. Adding video/audio/written messages has never been easier.

#We’re Here to Help, with VidDay\'s integrated world-class customer support for your customers. We have a dedicated team ready to help you along the way. So go ahead, level up your customer’s gifting.  more         Zero code integration, but fully customizable with just a few clicks.         Use it as a new revenue stream, you set the price and keep 100% of the margins.         Your checkout flow is never disrupted.         Enhance your brand and customer emotional experience.         Keep it on brand — adjust the button to match your store design and language.    ",Rating (5),29,"November 29, 2021","Upselling and cross-selling, Gifts - Other, Upselling and cross-selling, Gifts - Other",videogreet@vidday.com
MabangErp3 , One-stop cross-border e-commerce operation management system.  The one-stop cross-border e-commerce operation management system focuses on providing full process cross-border e-commerce ERP management software solutions for cross-border e-commerce practitioners in all stages and fields.   The one-stop cross-border e-commerce operation management system focuses on providing full process cross-border e-commerce ERP management software solutions for cross-border e-commerce practitioners in all stages and fields.  more         Uniformly manage all platform commodities         Multi platform data automatic sorting         Multi platform order fast management to improve efficiency    ,Rating (5),3,"April 30, 2020","Inventory sync, Order sync, Inventory sync, Order sync",+8602152238530
Donate Source ‑ Donation ," Integrate a seamless donation source right in your store without any third-party intervention.  Simplified Donation Collection | Automated Receipts | Help Non-Profit Charities

The Donate Source app adds a donation option on your Shopify store that allows your customers to fund nonprofit organizations. You can spread awareness about important issues and encourage your customers to make the world a better place. 

What’s more? You can collect the donation amount in your Shopify store without having to partner with third-party payment providers.

Realtime Analytics and Receipt Customization.   Simplified Donation Collection | Automated Receipts | Help Non-Profit Charities

The Donate Source app adds a donation option on your Shopify store that allows your customers to fund nonprofit organizations. You can spread awareness about important issues and encourage your customers to make the world a better place. 

What’s more? You can collect the donation amount in your Shopify store without having to partner with third-party payment providers.

Realtime Analytics and Receipt Customization.  more         Add single/multiple donation options and easily edit them in the app’s settings.         Order tagging option to track various donations for real-time analytics.         Add multiple language translations based on your store\'s language.         Automatically send customized donation receipts to the customers after donation.         Customize donation widgets and add a custom price donation option.    ",Rating (4.8),45,"April 12, 2021","Donations, Add to cart, Donations, Add to cart",support@prezenapps.com
Helpful Product Reviews App ," HelpfulCrowd video product reviews makes building trust & making more sales faster and easier!  HelpfulCrowd is great for collecting video, photo or plain text product reviews to build immediate trust with shoppers.
Automatically collect reviews from customers after purchase, import them directly from AliExpress or another app. 
Protect your store brand with full review publishing control.
Drive engagement and conversions with our great looking premium widgets.
Our app does the \'heavy lifting\' to automatically build trust faster, drive more traffic and make more sales.   HelpfulCrowd is great for collecting video, photo or plain text product reviews to build immediate trust with shoppers.
Automatically collect reviews from customers after purchase, import them directly from AliExpress or another app. 
Protect your store brand with full review publishing control.
Drive engagement and conversions with our great looking premium widgets.
Our app does the \'heavy lifting\' to automatically build trust faster, drive more traffic and make more sales.  more         Build trust faster: Collect reviews after sale, migrate, AliExpress import         Drive more traffic: Automated SEO optimization to get found in Google searches         Make more sales: Great looking premium review widgets increases conversion rates         Increase basket value: Q&A with reviews increases value + xsell and upsell tools         Build loyalty: Engage customers, build a relationship and get more repeat sales    ",Rating (5),339,"September 26, 2018","Product reviews, Content marketing - Other, Product reviews, Content marketing - Other",1 (415) 992-7520
Omega ‑ Multi Snapchat Pixels ," Safeguard your Snapchat ad tracking with Pixels and Conversion API. Smart data to fuel scale process  With Omega, you can bring your Snap Ads tracking to the next level with smart pixel installation, brushed up by unique Conversion API. Our server-side tracking solution protects your store from data loss due to browser limitations, thus bringing about a more thorough data collection. The more data you give Snapchat, the more efficient its learning will be. You can rest assured your data is following the best tracking practice to optimize your spending and speed up scale process for your business   With Omega, you can bring your Snap Ads tracking to the next level with smart pixel installation, brushed up by unique Conversion API. Our server-side tracking solution protects your store from data loss due to browser limitations, thus bringing about a more thorough data collection. The more data you give Snapchat, the more efficient its learning will be. You can rest assured your data is following the best tracking practice to optimize your spending and speed up scale process for your business  more         Install multiple Snapchat pixels without coding knowledge         Reach premium data collection with a turn-key server-side tracking solution         Tailor the tracking to ensure it works best for your store    ",Rating (5),11,"September 17, 2021","Marketing analytics, Social media ads, Marketing analytics, Social media ads",support@omegatheme.com
Logolicious ," Add social proof to your store with a stylish, mobile-responsive logo carousel or grid  Add social proof to your Shopify store with our Logolicious app. Showcase the logos of your product brands, partners, satisfied customers, and more.  Logolicious is packed with customization options including color overlays, background colors, continuous vs. stepped scrolling, static logo grids, custom logo sizing, and more.  Make sure to view our demo store to see all of the different possibilities in action.

Important note: This app requires an Online Store 2.0 (OS2.0) compatible theme.   Add social proof to your Shopify store with our Logolicious app. Showcase the logos of your product brands, partners, satisfied customers, and more.  Logolicious is packed with customization options including color overlays, background colors, continuous vs. stepped scrolling, static logo grids, custom logo sizing, and more.  Make sure to view our demo store to see all of the different possibilities in action.

Important note: This app requires an Online Store 2.0 (OS2.0) compatible theme.  more         Logo carousels and grids work responsively on mobile, tablet, and desktop.         Powerful yet intuitive user interface with drag-and-drop reordering.         Drag-and-drop placement into your theme, with many customization options.         Accepts logo uploads in common logo formats such as PNG, JPG, EPS, and more.         Automatically trims, resizes, and optimizes uploaded files.    ",Rating (5),5,"January 17, 2022","Image slider, Social proof - Other, Image slider, Social proof - Other",support@commercecomponents.io
Replay PRO: Visitor Replays ," Discover conversion obstacles by experiencing website through specific user\'s eyes.  Replay PRO is the key to unlocking valuable insights into your store\'s performance. Our app lets you see exactly how visitors interact with your storefront, including which pages they visit, how long they spend on each page, and what actions they take. We even track metrics from the actual devices your visitors use, so you can see how your store is performing. Use ReplayPRO to identify the pages and content that are driving your sales and optimize your store for success.   Replay PRO is the key to unlocking valuable insights into your store\'s performance. Our app lets you see exactly how visitors interact with your storefront, including which pages they visit, how long they spend on each page, and what actions they take. We even track metrics from the actual devices your visitors use, so you can see how your store is performing. Use ReplayPRO to identify the pages and content that are driving your sales and optimize your store for success.  more         Gain a complete view of visitor behavior and store performance         Identify and eliminate conversion obstacles for a better customer experience         Optimize your store\'s performance by targeting high-performing pages and content         Track metrics from actual devices for accurate store performance measurement         Track key points in the customer journey, including purchases and cart additions    ",Rating (5),3,"February 11, 2020","Customer analytics, Customer analytics",support@shopter.tech
Wholesale Order Form & ReOrder ," Make ordering and reordering easy for your B2B and retail customers with a single page order form.  With Wholesale Order Form and ReOrder (WOF), you can smoothly set up a single page order form on your Shopify store and allow your retail and B2B customers to add multiple items to their carts with a few clicks. WOF also allows your customers to quickly reorder & offer a better customer experience by reducing unnecessary page refreshes.

Accepting bulk orders with a quick order form will help you increase your revenue and provide your customers a seamless ordering experience on your online store   With Wholesale Order Form and ReOrder (WOF), you can smoothly set up a single page order form on your Shopify store and allow your retail and B2B customers to add multiple items to their carts with a few clicks. WOF also allows your customers to quickly reorder & offer a better customer experience by reducing unnecessary page refreshes.

Accepting bulk orders with a quick order form will help you increase your revenue and provide your customers a seamless ordering experience on your online store  more         Repeat or reorder products in just a few clicks. Mobile friendly too!         Customizable single page order form that matches your store’s theme.         Translate text, change colors, display inventory, barcodes, SKUs, sort products.         Order Form or Matrix on each product page using App blocks.         Control the customers/visitors who can view your products.    ",Rating (4.8),124,"December 9, 2014","Bulk editor, Product display - Other, Bulk editor, Product display - Other",(415)-549-0997
Kaching Custom Cursor ,"   Personalize your store with custom cursor and stand out from most of websites. Leave a memobrable impression to your customers so they could easily recognize your brand.

We help you do it by providing more than 100 custom cursors to choose from and even letting you upload a custom cursor yourself. Let\'s be honest, default cursors are boring, so if you are trying to stand out with fun and personalized theme, do not forget to add a custom cursor as well.

The installation and the app itself is...   Personalize your store with custom cursor and stand out from most of websites. Leave a memobrable impression to your customers so they could easily recognize your brand.

We help you do it by providing more than 100 custom cursors to choose from and even letting you upload a custom cursor yourself. Let\'s be honest, default cursors are boring, so if you are trying to stand out with fun and personalized theme, do not forget to add a custom cursor as well.

The installation and the app itself is...  more    ",Rating (5),7,"March 31, 2022","Page enhancements - Other, Page enhancements - Other",support@kachingappz.zendesk.com
Mobile Menu & Navigation ," qikify Mobile Menu - Essential tool to create a responsive mobile menu to engage mobile visitors  With qikify Mobile Menu you can:
- Easily build a mobile menu with no coding required
- Promote your products and campaign right on mobile menu
- Restyle your mobile menu to a more professional and meet your brand’s style
- Add a floating menu that you can add separately to your store, without affecting your theme’s main menu. Bring the best deals to this extra mobile menu   With qikify Mobile Menu you can:
- Easily build a mobile menu with no coding required
- Promote your products and campaign right on mobile menu
- Restyle your mobile menu to a more professional and meet your brand’s style
- Add a floating menu that you can add separately to your store, without affecting your theme’s main menu. Bring the best deals to this extra mobile menu  more         Add unlimited menu items         Add many types of menu item: Link, Collections, Products, Image, Edit HTML, etc         Set up place to display menu: replace current menu, or floating button menu         Fully customizable menu: Font & color, Image size, Add badge/label, etc    ",Rating (5),69,"April 9, 2019","Navigation and filters, Navigation and filters",support@qikify.zohodesk.com
Look a Like: Mobile Bar ,"   #Look a Like - Mobile Bar App

This app will let you add a menu bar for mobile screens. The bar if fully customizable with a easy to use dashboard.

You will be able to:

* Upload your own icons.

* Choose the bar color.
* Choose the text colors.
* Set specific links for each icon.
* Show the bar at the top or bottom of the screen.

This mobile bar will help the navigation in your site and also give the look of being an app!!!   #Look a Like - Mobile Bar App

This app will let you add a menu bar for mobile screens. The bar if fully customizable with a easy to use dashboard.

You will be able to:

* Upload your own icons.

* Choose the bar color.
* Choose the text colors.
* Set specific links for each icon.
* Show the bar at the top or bottom of the screen.

This mobile bar will help the navigation in your site and also give the look of being an app!!!  more    ",Rating (5),1,"February 23, 2022","Navigation and filters, Navigation and filters",jorge.menzel@garooinc.com
Scala GDPR EU Cookie Banner ," Display a cookie consent banner in your store in a few seconds  Scala EU GDPR Cookie Banner is easy to configure and can be edited inside the theme editor The banner is made to be GPDR, CCPA, LGPD compliant, but can also be used for other countries as well. 

IMPORTANT:  The app only provides a cookie consent bar, it\'s your responsibility to block your website cookies in case consent is not given   Scala EU GDPR Cookie Banner is easy to configure and can be edited inside the theme editor The banner is made to be GPDR, CCPA, LGPD compliant, but can also be used for other countries as well. 

IMPORTANT:  The app only provides a cookie consent bar, it\'s your responsibility to block your website cookies in case consent is not given  more         Customizable message, color and position         Doesn\'t change your theme files, only has permission to read them and not change         Doesn\'t use cookies to store customer preferences    ",Rating (5),6,"August 17, 2022","Privacy, Privacy",support@scalabilidade.com
"Live Chat, Chat with us, Inbox "," Centralize all customer messages, deliver personal responses, and generate sales within one inbox.  You are finding a solution to give your customers the best support? Have you ever thought about closing more sales right from the chat dashboard? With NestDesk, you can manage customers\' messages from different stores, across any channel in just one inbox. All customer data showed next to each conversation, so it is easier to tailor your customer experiences and shorten their buying process.

No more a place for fielding issues, now you can turn customer service into your new sales engine.   You are finding a solution to give your customers the best support? Have you ever thought about closing more sales right from the chat dashboard? With NestDesk, you can manage customers\' messages from different stores, across any channel in just one inbox. All customer data showed next to each conversation, so it is easier to tailor your customer experiences and shorten their buying process.

No more a place for fielding issues, now you can turn customer service into your new sales engine.  more         Centralize conversations from Facebook Messenger & Live chat into one inbox.         Create draft orders, paid or pending orders while chatting with your customers.         Have all customer data, preferences & orders shown next to each message.         Respond to customers quickly & effectively with macro, private notes, tags, etc.         Track support metrics & measure revenues brought in by your customer service.    ",Rating (4.8),27,"June 21, 2022","Chat, Chat",support@nestscale.com
One Tree Planted at Checkout ," Doing good, made simple. Plant a tree for $1 at checkout.  Want to make environmental sustainability a part of your business? This app provides a variety of tools for asking your customers if they would like to plant a tree for $1.00. You can also make donations on their behalf, or both!

If they say yes, $1.00 is added to their order as a donation to One Tree Planted, a 501(c)(3) non-profit organization founded in Vermont. Every dollar donated will plant one tree with our reforestation partners around the world.   Want to make environmental sustainability a part of your business? This app provides a variety of tools for asking your customers if they would like to plant a tree for $1.00. You can also make donations on their behalf, or both!

If they say yes, $1.00 is added to their order as a donation to One Tree Planted, a 501(c)(3) non-profit organization founded in Vermont. Every dollar donated will plant one tree with our reforestation partners around the world.  more         A simple way for your store to make a difference and be more green.         Let your customers know they\'re part of your sustainability story.         See results of how many trees your store has planted, and share your impact.         There are no hidden fees. It is simply $1 USD to plant each tree.    ",Rating (4.8),37,"October 17, 2018","Donations, Donations",1-800-408-7850
Size Swatch ," Display variants | sizes in a swatch on the collection page & homepage - customize for your store!  Make shopping easy in your fashion store by displaying sizes and availability.  Add a text swatch under the product listing on your collection & homepage. Use the app to customize the swatch to suit your store branding.  This includes the shape, color (for in stock, out of stock variants and on hover), border and out of stock styles (cross-out, strikethrough or hide). Preview the design swatch before publishing.
Automatic installation for all Shopify built themes, plus quick support others.   Make shopping easy in your fashion store by displaying sizes and availability.  Add a text swatch under the product listing on your collection & homepage. Use the app to customize the swatch to suit your store branding.  This includes the shape, color (for in stock, out of stock variants and on hover), border and out of stock styles (cross-out, strikethrough or hide). Preview the design swatch before publishing.
Automatic installation for all Shopify built themes, plus quick support others.  more         Show product sizes | variants on collection and homepage in a text swatch         Customize the swatch - shape, size, color to suit your store theme & branding         Show stock availability of variants on the collection page without a filter         Customize out of stock swatches with a cross-out, strike through or make hidden         Create urgency for low stock inventory using tooltip messages like \'Almost gone\'    ",Rating (4.9),34,"December 3, 2019","Navigation and search - Other, Product variants - Other, Navigation and search - Other, Product variants - Other",contact@sizeswatch.com
Picklist & Packing Lists ," Create pick and pack lists with just a few clicks.  PikUp is an app that allows you to simply create picking and packing lists (slips) for your orders. The lists gets easily created and updated by selecting the orders via the orders overview.   PikUp is an app that allows you to simply create picking and packing lists (slips) for your orders. The lists gets easily created and updated by selecting the orders via the orders overview.  more         Filter, select and add up to 1000 orders to a picklist in one step.         Easy assignment and management of storage locations.         Manual or automatic transfer to external service providers.         Handy processing of the lists via mobile devices. (QR scan possible)         All lists can be downloaded as PDF and CSV.    ",Rating (5),9,"December 28, 2022","Packing slips, Packing slips",support@247apps.de
"Shipping, Tracking & Returns "," Shipping, tracking, notifications and returns & exchanges. Ensure a 5-star shopping experience.  Outvio helps online shops optimise and automate processes that need to be undertaken after receiving an order.

We help foolproof the picking and packing process with tools that minimize human error. Our Smart Shipping Rules enable to automatically print shipping labels with the right courier in seconds.

Our fully branded notifications, tracking pages and returns/exchanges portal, that come as a turn-key solution with every Outvio account, help online shops keep their brand at the spotlight.   Outvio helps online shops optimise and automate processes that need to be undertaken after receiving an order.

We help foolproof the picking and packing process with tools that minimize human error. Our Smart Shipping Rules enable to automatically print shipping labels with the right courier in seconds.

Our fully branded notifications, tracking pages and returns/exchanges portal, that come as a turn-key solution with every Outvio account, help online shops keep their brand at the spotlight.  more         Pick/pack orders, print shipping labels. Effortlessly, error free. Any courier         Delivery tracking for your shoppers. With your own branded tracking pages         Send automated email, SMS and WhatsApp delivery notifications. At the right time         Self-service returns & exchanges portal for your shoppers with your own rules         Incident resolution automation. Reduce your customer support workload    ",Rating (4.7),16,"October 1, 2021","Shipping labels, Shipping labels",hello@outvio.com
POWR: Image & Video Slider ," Carousel or slider? Yes. Image or video? Yes. Create a dynamic multimedia slideshow for your store.  It\'s hard to sell online products without high-quality multimedia. Whether you\'re highlighting your best sellers and new releases, or uploading demo videos and product tests, shoppers need to see before they buy. Upload, customize, publish, and install in minutes. Your conversions will go up when a shopper has a clear idea of what they are purchasing. When it comes to the many uses of a media slider, you\'re only limited by your imagination.   It\'s hard to sell online products without high-quality multimedia. Whether you\'re highlighting your best sellers and new releases, or uploading demo videos and product tests, shoppers need to see before they buy. Upload, customize, publish, and install in minutes. Your conversions will go up when a shopper has a clear idea of what they are purchasing. When it comes to the many uses of a media slider, you\'re only limited by your imagination.  more         Multiple layouts like slider, carousel, video, hero, and choose transitions.         Auto repeat - to prevent unnecessary clicks         Custom slider speed - to ensure site visitors can see your offerings         Image protection - disable right clicking to prevent images from being copied         Add CTA (call-to-action) buttons to each image    ",Rating (4.2),245,"August 6, 2014","Image slider, Image galleries, Image slider, Image galleries",appsupport@powr.io
EcoCart: Carbon Neutral Orders , A sustainability platform that calculates and offsets the carbon emissions of online orders.  Drive online conversions by creating transparency around the ecological footprint of orders and offering a solution to offset said footprint. Then leverage insights from shoppers\' sustainable behaviors to re-engage them and drive further action leading to higher lifetime value.   Drive online conversions by creating transparency around the ecological footprint of orders and offering a solution to offset said footprint. Then leverage insights from shoppers\' sustainable behaviors to re-engage them and drive further action leading to higher lifetime value.  more         Carbon neutral checkout         Sustainability analytics and insights         Multi-page sustainability experiences    ,Rating (4.8),151,"May 14, 2020","Donations, Donations",support@ecocart.io
Pxl ‑ Photo Background Remover ," Remove backgrounds and create stunning product photos in just one click!  Creating professional product photos can be challenging, time-consuming and expensive. Our app gives you the chance to shine against completely clear photo backgrounds. By harmonizing images across your entire store, you remove distractions, help your customers focus on your products and make more sales in the end.

No need to do any editing on your side, our AI does everything for you. It automatically detects your subject in foreground and will beautifully remove the background.   Creating professional product photos can be challenging, time-consuming and expensive. Our app gives you the chance to shine against completely clear photo backgrounds. By harmonizing images across your entire store, you remove distractions, help your customers focus on your products and make more sales in the end.

No need to do any editing on your side, our AI does everything for you. It automatically detects your subject in foreground and will beautifully remove the background.  more         100% Automatic - One click and your background is automatically removed         Customizable - Choose any background color you want to match your store design!         Bulk Actions - You can remove up to 15 backgrounds at the same time!    ",Rating (5),36,"April 3, 2020","Image editor, Image editor",me@axelhardy.com
EVM Form Builder ‑Custom Forms ," Create any type of contact form, custom forms or multi step forms for your store easily.  EVM Forms - Simple & Easy contact form app with many features, easy customer support and easy user interface too. You can create any type of custom forms with this app like registration form, contact us form, questionnaire form, wholesale form, wholesale order form, an order form, survey form, return form, multi step form, feedback form, Popup form, enquiry form and more.   EVM Forms - Simple & Easy contact form app with many features, easy customer support and easy user interface too. You can create any type of custom forms with this app like registration form, contact us form, questionnaire form, wholesale form, wholesale order form, an order form, survey form, return form, multi step form, feedback form, Popup form, enquiry form and more.  more         Create contact us form, questionnaire form, order forms or any form with captcha         Get all form entries in app dashboard to manage it anytime & get it on email too         Create form with conditional logic for dynamic forms         Drag n Drop interface for easy setup, form builder with file upload option         Create multistep forms with EVM Custom Form Builder + Feedback Form, Order Form    ",Rating (4.8),64,"July 14, 2017","Contact form, Feedback and surveys, Contact form, Feedback and surveys",support@expertvillagemedia.com
Giftship: Premium Gift Options ," Power the gifting experience across your store. A collection of dynamic, premium gift features.  Giftship offers a broad range of gifting features that work harmoniously on your storefront, and during the fulfillment process. Give your customers the ability to send items to different addresses in a single checkout. Collect and automatically print gift messages. Offer a delivery date option and auto-tag your orders. Every gifting use case, including product options, upsells, box builders, and much more, is available and ready to help you take your gifting business to the next level.   Giftship offers a broad range of gifting features that work harmoniously on your storefront, and during the fulfillment process. Give your customers the ability to send items to different addresses in a single checkout. Collect and automatically print gift messages. Offer a delivery date option and auto-tag your orders. Every gifting use case, including product options, upsells, box builders, and much more, is available and ready to help you take your gifting business to the next level.  more         Gifting Options - Gift Messages / Delivery Date Picker on Product or Cart pages.         Enhanced Checkout - Ship to multiple addresses from a single checkout.         Smart Upsells - One-click, Popup, Dropdown, Thumbnail Image.         ***NEW: Premium Box Builder Tool w/ Multiple Layouts.         Back-end Engine - Smart Auto-tagging, Order Printer, Customize All Tools.    ",Rating (4.7),276,"September 8, 2017","Gift wrapping, Gifts - Other, Gift wrapping, Gifts - Other",1 (236) 300-1123
Zapiet ‑ Rates by Zip Code ," Easily calculate delivery and shipping fees using a customer\'s zip code  Looking for an app to help you calculate the right price for delivery and shipping? Look no further than Zapiet - Rates by Zip Code. 

Our app makes it easy to charge customers based on their zip code, postal code, postcode, eircode or pincode. Plus, with frequent updates and world-class support, you can be sure this app will meet your business needs. So why wait? Start your 30-day free trial today!   Looking for an app to help you calculate the right price for delivery and shipping? Look no further than Zapiet - Rates by Zip Code. 

Our app makes it easy to charge customers based on their zip code, postal code, postcode, eircode or pincode. Plus, with frequent updates and world-class support, you can be sure this app will meet your business needs. So why wait? Start your 30-day free trial today!  more         Calculate delivery rates by Zip Code, Postal Code, Postcode, Eircode or Pincode         Configure unique tiered pricing rules for each Zip Code, order weight and price         Advanced wildcard postal code matching. Perfect for UK and Canadian merchants         Translatable rate names with support for multiple languages and currencies    ",Rating (4.5),42,"September 26, 2018","Local delivery, Shipping rate calculator, Local delivery, Shipping rate calculator",+44 20 4526 8806‬
Picanova: Print‑on‑Demand ," We print, pack, and ship custom products, on demand. Get a fast and reliable fulfillment service.  Picanova is an established expert in printed wall & home decor products. If you want to grow your business with POD – whether you’re an e-commerce design business, independent creative, or any ambitious online store – we can get premium custom prints direct to your customers. 

We handle inventory, printing, and shipping. So your role begins and ends with providing the designs that your customers love. Meanwhile, you benefit from our carefully sourced materials and premium print quality.   Picanova is an established expert in printed wall & home decor products. If you want to grow your business with POD – whether you’re an e-commerce design business, independent creative, or any ambitious online store – we can get premium custom prints direct to your customers. 

We handle inventory, printing, and shipping. So your role begins and ends with providing the designs that your customers love. Meanwhile, you benefit from our carefully sourced materials and premium print quality.  more         Simple process – you’re ready to sell within 30 mins         Rock-bottom prices & generous commissions         Standard-setting product quality         Nothing to pay until you make a sale         Dedicated customer support    ",Rating (4.6),49,"December 29, 2020","Dropshipping, Print on demand (POD), Dropshipping, Print on demand (POD)",support-api@picanova.com
POWR: FAQ Page | Help Center ," Create, organize and display Frequently Asked Questions (FAQ) to help support customers on any page.  It\'s often that site visitors need more information before completing a purchase. You can also reduce phone calls and emails by answering questions directly on your site. Include an FAQ section on each page, or create a Help Center page for your website. Provide customer support with FAQs and answers like telling site visitors about your business by answering \""Why Us?\"", shipping details, return/cancellation/refund policies, and product information or uses.   It\'s often that site visitors need more information before completing a purchase. You can also reduce phone calls and emails by answering questions directly on your site. Include an FAQ section on each page, or create a Help Center page for your website. Provide customer support with FAQs and answers like telling site visitors about your business by answering \""Why Us?\"", shipping details, return/cancellation/refund policies, and product information or uses.  more         Make your FAQ searchable with a search bar         Customize sections, alignment, labels, icons, and much more         Choose hover or mouse-over effect         Activate upvote or downvote on answers         Add links, images, and videos to FAQs    ",Rating (4.4),226,"January 8, 2016","FAQ, Page builder, FAQ, Page builder",appsupport@powr.io
Blend ," Blend automates & scales ads across Meta, Bing, Google & Tik Tok to help ecommerce stores grow.  Blend simplifies the entire online advertising process for ecommerce merchants. With Blend, you can take control of your advertising to connect with customers and publish ads to multiple ad channels with a few clicks. Gain access to a range of cutting edge tools all designed to increase ad performance across multiple channels, while our machine learning algorithm optimises ad performance across channels to boost your sales and maximise returns.   Blend simplifies the entire online advertising process for ecommerce merchants. With Blend, you can take control of your advertising to connect with customers and publish ads to multiple ad channels with a few clicks. Gain access to a range of cutting edge tools all designed to increase ad performance across multiple channels, while our machine learning algorithm optimises ad performance across channels to boost your sales and maximise returns.  more         Create & scale ad campaigns across Meta, Google, Microsoft & Tik Tok         Automatic top, middle & bottom of the funnel audience targeting for campaigns         Canva integration - design your ads quickly & easily for better performing ads         Never advertise out of stock products with real time product feed updates         Reach potential customers worldwide with real time currency conversion    ",Rating (4.8),22,"January 21, 2021","Advertising, Advertising",support@blend-ai.com
TikTok: TikTok Feed , TikFeed: Shopppable TikTok feed enables you to display the official TikTok feed on your storefront.  Display TikTok feed on your product pages and homepage in a stunning Slider and Grid layout. Customize the look and feel of your TikTok feed by choosing the videos you want to display. You can also tag products to your feed and make it shoppable!   Display TikTok feed on your product pages and homepage in a stunning Slider and Grid layout. Customize the look and feel of your TikTok feed by choosing the videos you want to display. You can also tag products to your feed and make it shoppable!  more         Display beautiful Grid or Slider TikTok feed on your storefront.         Convert store visitors into shoppers and increase TikTok following.         Tag products on your TikTok feed and make it shoppable.    ,Rating (5),11,"February 11, 2022","Product feeds, Image slider, Product feeds, Image slider",+91 8297720004
Original Wheelio spin pop‑ups ," Boost your email and SMS lead generation with gamified fully customizable pop-up forms.  Wheelio pop up forms include the gamification factor in email and SMS lead generation. We make email & SMS collection fun and entertaining for visitors and drive additional sales in otherwise lost traffic. You can use multiple gamification pop ups and you can customize them to your liking. We also offer multiple integration options with email and SMS services. Our app offers complex settings, but it is easy and fast to set up and it doesn\'t affect your site loading speed.   Wheelio pop up forms include the gamification factor in email and SMS lead generation. We make email & SMS collection fun and entertaining for visitors and drive additional sales in otherwise lost traffic. You can use multiple gamification pop ups and you can customize them to your liking. We also offer multiple integration options with email and SMS services. Our app offers complex settings, but it is easy and fast to set up and it doesn\'t affect your site loading speed.  more         We offer multiple gamification pop ups, wheelio, scratch card and slot machine.         With Wheelio you can collect emails, SMS, push notifications, messenger leads.         We have advanced pop up features, but are easy to use and to set up.    ",Rating (4.8),411,"February 9, 2017","Email capture, Discounts, Email capture, Discounts",+38631335070
MyRegistry Gift List Solution ," Our app is a sales tool to help you get your fair share of the gifting market.  MyRegistry Gift List Solution app operates like a sharable and shoppable wishlist giving shoppers the tools to ask for the products they want from your store as gifts. It provides merchants a competitive advantage by tapping into year-round gifting occasions from Birthdays to Holidays, increasing profits by reducing returns to almost zero and turning shoppers into advocates who promote the products they want from your store with friends and family.   MyRegistry Gift List Solution app operates like a sharable and shoppable wishlist giving shoppers the tools to ask for the products they want from your store as gifts. It provides merchants a competitive advantage by tapping into year-round gifting occasions from Birthdays to Holidays, increasing profits by reducing returns to almost zero and turning shoppers into advocates who promote the products they want from your store with friends and family.  more         Easy to install “Add to Gift List” (or Registry) button on all product pages         Landing page for gift list management and visitors to search & purchase gifts         Personal dashboard to analyze sign-ups, gifts and added and gifts purchased    ",Rating (4.7),9,"October 14, 2021","Gift registry, Gift registry",1-201-886-1000
